benchmark_id,framework,sf,instance,filesystem_size
MjAyMzExMDcxNDEzMjg=,Airbyte,6,TARGET,20.349272064
MjAyMzExMDcxNDEzMjg=,Airbyte,6,TARGET,20.343840768
MjAyMzExMDcxNDIxMjc=,Airbyte,7,AIRBYTE,11.523854335999998
MjAyMzExMDcxNDIxMjc=,Airbyte,7,AIRBYTE,11.52346112
MjAyMzExMDcxNDIxMjc=,Airbyte,7,AIRBYTE,11.523301376
MjAyMzExMDcxNDIxMjc=,Airbyte,7,AIRBYTE,11.52346112
MjAyMzExMDcxNDIxMjc=,Airbyte,7,AIRBYTE,11.52346112
MjAyMzExMDcxNDIxMjc=,Airbyte,7,AIRBYTE,11.52346112
MjAyMzExMDcxNDIxMjc=,Airbyte,7,AIRBYTE,11.52346112
MjAyMzExMDcxNDIxMjc=,Airbyte,7,AIRBYTE,11.52346112
MjAyMzExMDcxNDIxMjc=,Airbyte,7,AIRBYTE,11.52346112
MjAyMzExMDcxNDIxMjc=,Airbyte,7,SOURCE,10.20264448
MjAyMzExMDcxNDIxMjc=,Airbyte,7,SOURCE,10.646126592
MjAyMzExMDcxNDIxMjc=,Airbyte,7,SOURCE,11.142930432
MjAyMzExMDcxNDIxMjc=,Airbyte,7,SOURCE,11.582107648
MjAyMzExMDcxNDIxMjc=,Airbyte,7,SOURCE,12.05327872
MjAyMzExMDcxNDIxMjc=,Airbyte,7,SOURCE,12.524318720000002
MjAyMzExMDcxNDIxMjc=,Airbyte,7,SOURCE,13.020504063999999
MjAyMzExMDcxNDIxMjc=,Airbyte,7,SOURCE,13.630472192
MjAyMzExMDcxNDIxMjc=,Airbyte,7,SOURCE,15.375298560000001
MjAyMzExMDcxNDIxMjc=,Airbyte,7,TARGET,20.281024512
MjAyMzExMDcxNDIxMjc=,Airbyte,7,TARGET,20.302045183999997
MjAyMzExMDcxNDIxMjc=,Airbyte,7,TARGET,20.3101184
MjAyMzExMDcxNDIxMjc=,Airbyte,7,TARGET,20.319178752
MjAyMzExMDcxNDIxMjc=,Airbyte,7,TARGET,20.342001663999998
MjAyMzExMDcxNDIxMjc=,Airbyte,7,TARGET,20.36590592
MjAyMzExMDcxNDIxMjc=,Airbyte,7,TARGET,20.367101952000002
MjAyMzExMDcxNDIxMjc=,Airbyte,7,TARGET,20.363268096
MjAyMzExMDcxNDIxMjc=,Airbyte,7,TARGET,20.289757184000003
MjAyMzExMDcxNDMwNTg=,Airbyte,8,AIRBYTE,11.671552
MjAyMzExMDcxNDMwNTg=,Airbyte,8,AIRBYTE,11.671691264000001
MjAyMzExMDcxNDMwNTg=,Airbyte,8,AIRBYTE,11.671691264000001
MjAyMzExMDcxNDMwNTg=,Airbyte,8,AIRBYTE,11.671691264000001
MjAyMzExMDcxNDMwNTg=,Airbyte,8,AIRBYTE,11.671691264000001
MjAyMzExMDcxNDMwNTg=,Airbyte,8,AIRBYTE,11.671691264000001
MjAyMzExMDcxNDMwNTg=,Airbyte,8,AIRBYTE,11.671691264000001
MjAyMzExMDcxNDMwNTg=,Airbyte,8,AIRBYTE,11.671691264000001
MjAyMzExMDcxNDMwNTg=,Airbyte,8,AIRBYTE,11.671691264000001
MjAyMzExMDcxNDMwNTg=,Airbyte,8,AIRBYTE,11.671691264000001
MjAyMzExMDcxNDMwNTg=,Airbyte,8,SOURCE,10.219732992
MjAyMzExMDcxNDMwNTg=,Airbyte,8,SOURCE,10.62682624
MjAyMzExMDcxNDMwNTg=,Airbyte,8,SOURCE,11.123109888
MjAyMzExMDcxNDMwNTg=,Airbyte,8,SOURCE,11.576119296
MjAyMzExMDcxNDMwNTg=,Airbyte,8,SOURCE,12.036546560000001
MjAyMzExMDcxNDMwNTg=,Airbyte,8,SOURCE,12.489297919999998
MjAyMzExMDcxNDMwNTg=,Airbyte,8,SOURCE,12.892454912000002
MjAyMzExMDcxNDMwNTg=,Airbyte,8,SOURCE,13.368942592
MjAyMzExMDcxNDMwNTg=,Airbyte,8,SOURCE,13.965918208000001
MjAyMzExMDcxNDMwNTg=,Airbyte,8,SOURCE,15.251820544000001
MjAyMzExMDcxNDMwNTg=,Airbyte,8,TARGET,20.295327743999998
MjAyMzExMDcxNDMwNTg=,Airbyte,8,TARGET,20.296036352
MjAyMzExMDcxNDMwNTg=,Airbyte,8,TARGET,20.296687616
MjAyMzExMDcxNDMwNTg=,Airbyte,8,TARGET,20.322365440000002
MjAyMzExMDcxNDMwNTg=,Airbyte,8,TARGET,20.345298944
MjAyMzExMDcxNDMwNTg=,Airbyte,8,TARGET,20.345827328000002
MjAyMzExMDcxNDMwNTg=,Airbyte,8,TARGET,20.337233920000003
MjAyMzExMDcxNDMwNTg=,Airbyte,8,TARGET,20.350009344000004
MjAyMzExMDcxNDMwNTg=,Airbyte,8,TARGET,20.347191296000002
MjAyMzExMDcxNDMwNTg=,Airbyte,8,TARGET,20.304687103999996
MjAyMzExMDcxNDQxNTU=,Airbyte,10,AIRBYTE,11.963371519999999
MjAyMzExMDcxNDQxNTU=,Airbyte,10,AIRBYTE,11.963428863999999
MjAyMzExMDcxNDQxNTU=,Airbyte,10,AIRBYTE,11.963428863999999
MjAyMzExMDcxNDQxNTU=,Airbyte,10,AIRBYTE,11.963428863999999
MjAyMzExMDcxNDQxNTU=,Airbyte,10,AIRBYTE,11.963428863999999
MjAyMzExMDcxNDQxNTU=,Airbyte,10,AIRBYTE,11.963428863999999
MjAyMzExMDcxNDQxNTU=,Airbyte,10,AIRBYTE,11.963428863999999
MjAyMzExMDcxNDQxNTU=,Airbyte,10,AIRBYTE,11.963428863999999
MjAyMzExMDcxNDQxNTU=,Airbyte,10,AIRBYTE,11.963428863999999
MjAyMzExMDcxNDQxNTU=,Airbyte,10,AIRBYTE,11.963428863999999
MjAyMzExMDcxNDQxNTU=,Airbyte,10,AIRBYTE,11.963428863999999
MjAyMzExMDcxNDQxNTU=,Airbyte,10,AIRBYTE,11.963428863999999
MjAyMzExMDcxNDQxNTU=,Airbyte,10,AIRBYTE,11.963428863999999
MjAyMzExMDcxNDQxNTU=,Airbyte,10,SOURCE,10.219741184
MjAyMzExMDcxNDQxNTU=,Airbyte,10,SOURCE,10.665357312
MjAyMzExMDcxNDQxNTU=,Airbyte,10,SOURCE,11.151159296
MjAyMzExMDcxNDQxNTU=,Airbyte,10,SOURCE,11.61361408
MjAyMzExMDcxNDQxNTU=,Airbyte,10,SOURCE,12.062814207999999
MjAyMzExMDcxNDQxNTU=,Airbyte,10,SOURCE,12.546523136
MjAyMzExMDcxNDQxNTU=,Airbyte,10,SOURCE,12.973604864
MjAyMzExMDcxNDQxNTU=,Airbyte,10,SOURCE,13.383602176
MjAyMzExMDcxNDQxNTU=,Airbyte,10,SOURCE,13.884203007999998
MjAyMzExMDcxNDQxNTU=,Airbyte,10,SOURCE,14.384472063999999
MjAyMzExMDcxNDQxNTU=,Airbyte,10,SOURCE,14.98892288
MjAyMzExMDcxNDQxNTU=,Airbyte,10,SOURCE,15.967408128
MjAyMzExMDcxNDQxNTU=,Airbyte,10,SOURCE,18.442645504
MjAyMzExMDcxNDQxNTU=,Airbyte,10,TARGET,20.310036479999997
MjAyMzExMDcxNDQxNTU=,Airbyte,10,TARGET,20.333887488000002
MjAyMzExMDcxNDQxNTU=,Airbyte,10,TARGET,20.338294784000002
MjAyMzExMDcxNDQxNTU=,Airbyte,10,TARGET,20.352684032000003
MjAyMzExMDcxNDQxNTU=,Airbyte,10,TARGET,20.350664704
MjAyMzExMDcxNDQxNTU=,Airbyte,10,TARGET,20.351209471999997
MjAyMzExMDcxNDQxNTU=,Airbyte,10,TARGET,20.351729664
MjAyMzExMDcxNDQxNTU=,Airbyte,10,TARGET,20.352217088
MjAyMzExMDcxNDQxNTU=,Airbyte,10,TARGET,20.353871872
MjAyMzExMDcxNDQxNTU=,Airbyte,10,TARGET,20.385906688000002
MjAyMzExMDcxNDQxNTU=,Airbyte,10,TARGET,20.351569920000003
MjAyMzExMDcxNDQxNTU=,Airbyte,10,TARGET,20.320493568000003
MjAyMzExMDcxNDQxNTU=,Airbyte,10,TARGET,20.320858112
MjAyMzExMDcxNDU1Mjg=,Airbyte,12,AIRBYTE,12.255793152
MjAyMzExMDcxNDU1Mjg=,Airbyte,12,AIRBYTE,12.25531392
MjAyMzExMDcxNDU1Mjg=,Airbyte,12,AIRBYTE,12.255473664
MjAyMzExMDcxNDU1Mjg=,Airbyte,12,AIRBYTE,12.255473664
MjAyMzExMDcxNDU1Mjg=,Airbyte,12,AIRBYTE,12.255473664
MjAyMzExMDcxNDU1Mjg=,Airbyte,12,AIRBYTE,12.255473664
MjAyMzExMDcxNDU1Mjg=,Airbyte,12,AIRBYTE,12.255473664
MjAyMzExMDcxNDU1Mjg=,Airbyte,12,AIRBYTE,12.255473664
MjAyMzExMDcxNDU1Mjg=,Airbyte,12,AIRBYTE,12.255473664
MjAyMzExMDcxNDU1Mjg=,Airbyte,12,AIRBYTE,12.255473664
MjAyMzExMDcxNDU1Mjg=,Airbyte,12,AIRBYTE,12.255473664
MjAyMzExMDcxNDU1Mjg=,Airbyte,12,AIRBYTE,12.255473664
MjAyMzExMDcxNDU1Mjg=,Airbyte,12,AIRBYTE,12.255473664
MjAyMzExMDcxNDU1Mjg=,Airbyte,12,AIRBYTE,12.255473664
MjAyMzExMDcxNDU1Mjg=,Airbyte,12,AIRBYTE,12.255473664
MjAyMzExMDcxNDU1Mjg=,Airbyte,12,AIRBYTE,12.255473664
MjAyMzExMDcxNDU1Mjg=,Airbyte,12,SOURCE,10.202988544
MjAyMzExMDcxNDU1Mjg=,Airbyte,12,SOURCE,10.611744768
MjAyMzExMDcxNDU1Mjg=,Airbyte,12,SOURCE,11.094450176
MjAyMzExMDcxNDU1Mjg=,Airbyte,12,SOURCE,11.556327424000001
MjAyMzExMDcxNDU1Mjg=,Airbyte,12,SOURCE,11.985436672
MjAyMzExMDcxNDU1Mjg=,Airbyte,12,SOURCE,12.422742016
MjAyMzExMDcxNDU1Mjg=,Airbyte,12,SOURCE,12.901363711999998
MjAyMzExMDcxNDU1Mjg=,Airbyte,12,SOURCE,13.312065536
MjAyMzExMDcxNDU1Mjg=,Airbyte,12,SOURCE,13.724323839999998
MjAyMzExMDcxNDU1Mjg=,Airbyte,12,SOURCE,14.118486016
MjAyMzExMDcxNDU1Mjg=,Airbyte,12,SOURCE,14.631251968
MjAyMzExMDcxNDU1Mjg=,Airbyte,12,SOURCE,15.073038336
MjAyMzExMDcxNDU1Mjg=,Airbyte,12,SOURCE,15.665729536
MjAyMzExMDcxNDU1Mjg=,Airbyte,12,SOURCE,16.268484607999998
MjAyMzExMDcxNDU1Mjg=,Airbyte,12,SOURCE,18.045038592
MjAyMzExMDcxNDU1Mjg=,Airbyte,12,SOURCE,20.122230784000003
MjAyMzExMDcxNDU1Mjg=,Airbyte,12,TARGET,20.326047744
MjAyMzExMDcxNDU1Mjg=,Airbyte,12,TARGET,20.34855936
MjAyMzExMDcxNDU1Mjg=,Airbyte,12,TARGET,20.337590272
MjAyMzExMDcxNDU1Mjg=,Airbyte,12,TARGET,20.342034432000002
MjAyMzExMDcxNDU1Mjg=,Airbyte,12,TARGET,20.356304896
MjAyMzExMDcxNDU1Mjg=,Airbyte,12,TARGET,20.376649728
MjAyMzExMDcxNDU1Mjg=,Airbyte,12,TARGET,20.399562752
MjAyMzExMDcxNDU1Mjg=,Airbyte,12,TARGET,20.40006656
MjAyMzExMDcxNDU1Mjg=,Airbyte,12,TARGET,20.422963199999998
MjAyMzExMDcxNDU1Mjg=,Airbyte,12,TARGET,20.434468864
MjAyMzExMDcxNDU1Mjg=,Airbyte,12,TARGET,20.472967168000004
MjAyMzExMDcxNDU1Mjg=,Airbyte,12,TARGET,20.485713920000002
MjAyMzExMDcxNDU1Mjg=,Airbyte,12,TARGET,20.474150912000002
MjAyMzExMDcxNDU1Mjg=,Airbyte,12,TARGET,20.491440127999997
MjAyMzExMDcxNDU1Mjg=,Airbyte,12,TARGET,20.338102272
MjAyMzExMDcxNDU1Mjg=,Airbyte,12,TARGET,20.338417664
MjAyMzExMDcxNTEyMjE=,Airbyte,14,AIRBYTE,12.549009408
MjAyMzExMDcxNTEyMjE=,Airbyte,14,AIRBYTE,12.548448256
MjAyMzExMDcxNTEyMjE=,Airbyte,14,AIRBYTE,12.548378624
MjAyMzExMDcxNTEyMjE=,Airbyte,14,AIRBYTE,12.548538368
MjAyMzExMDcxNTEyMjE=,Airbyte,14,AIRBYTE,12.548538368
MjAyMzExMDcxNTEyMjE=,Airbyte,14,AIRBYTE,12.548538368
MjAyMzExMDcxNTEyMjE=,Airbyte,14,AIRBYTE,12.548538368
MjAyMzExMDcxNTEyMjE=,Airbyte,14,AIRBYTE,12.548538368
MjAyMzExMDcxNTEyMjE=,Airbyte,14,AIRBYTE,12.548538368
MjAyMzExMDcxNTEyMjE=,Airbyte,14,AIRBYTE,12.548538368
MjAyMzExMDcxNTEyMjE=,Airbyte,14,AIRBYTE,12.548538368
MjAyMzExMDcxNTEyMjE=,Airbyte,14,AIRBYTE,12.548538368
MjAyMzExMDcxNTEyMjE=,Airbyte,14,AIRBYTE,12.548538368
MjAyMzExMDcxNTEyMjE=,Airbyte,14,AIRBYTE,12.548538368
MjAyMzExMDcxNTEyMjE=,Airbyte,14,AIRBYTE,12.548538368
MjAyMzExMDcxNTEyMjE=,Airbyte,14,AIRBYTE,12.548538368
MjAyMzExMDcxNTEyMjE=,Airbyte,14,AIRBYTE,12.548538368
MjAyMzExMDcxNTEyMjE=,Airbyte,14,AIRBYTE,12.548538368
MjAyMzExMDcxNTEyMjE=,Airbyte,14,AIRBYTE,12.548538368
MjAyMzExMDcxNTEyMjE=,Airbyte,14,SOURCE,10.203009024
MjAyMzExMDcxNTEyMjE=,Airbyte,14,SOURCE,10.539954176000002
MjAyMzExMDcxNTEyMjE=,Airbyte,14,SOURCE,11.018559488000001
MjAyMzExMDcxNTEyMjE=,Airbyte,14,SOURCE,11.497189376
MjAyMzExMDcxNTEyMjE=,Airbyte,14,SOURCE,11.929870336
MjAyMzExMDcxNTEyMjE=,Airbyte,14,SOURCE,12.314112
MjAyMzExMDcxNTEyMjE=,Airbyte,14,SOURCE,12.74525696
MjAyMzExMDcxNTEyMjE=,Airbyte,14,SOURCE,13.209362432
MjAyMzExMDcxNTEyMjE=,Airbyte,14,SOURCE,13.656854528000002
MjAyMzExMDcxNTEyMjE=,Airbyte,14,SOURCE,14.064422912
MjAyMzExMDcxNTEyMjE=,Airbyte,14,SOURCE,14.435328
MjAyMzExMDcxNTEyMjE=,Airbyte,14,SOURCE,14.801522687999999
MjAyMzExMDcxNTEyMjE=,Airbyte,14,SOURCE,15.285661696000002
MjAyMzExMDcxNTEyMjE=,Airbyte,14,SOURCE,15.725326336
MjAyMzExMDcxNTEyMjE=,Airbyte,14,SOURCE,16.218308608
MjAyMzExMDcxNTEyMjE=,Airbyte,14,SOURCE,16.812642304
MjAyMzExMDcxNTEyMjE=,Airbyte,14,SOURCE,17.413259264
MjAyMzExMDcxNTEyMjE=,Airbyte,14,SOURCE,19.182678015999997
MjAyMzExMDcxNTEyMjE=,Airbyte,14,SOURCE,21.441519616
MjAyMzExMDcxNTEyMjE=,Airbyte,14,TARGET,20.343238655999997
MjAyMzExMDcxNTEyMjE=,Airbyte,14,TARGET,20.357234688000002
MjAyMzExMDcxNTEyMjE=,Airbyte,14,TARGET,20.367884288
MjAyMzExMDcxNTEyMjE=,Airbyte,14,TARGET,20.373417984
MjAyMzExMDcxNTEyMjE=,Airbyte,14,TARGET,20.372807679999998
MjAyMzExMDcxNTEyMjE=,Airbyte,14,TARGET,20.373364736000003
MjAyMzExMDcxNTEyMjE=,Airbyte,14,TARGET,20.393693184
MjAyMzExMDcxNTEyMjE=,Airbyte,14,TARGET,20.383043584
MjAyMzExMDcxNTEyMjE=,Airbyte,14,TARGET,20.394741760000002
MjAyMzExMDcxNTEyMjE=,Airbyte,14,TARGET,20.38403072
MjAyMzExMDcxNTEyMjE=,Airbyte,14,TARGET,20.418097151999998
MjAyMzExMDcxNTEyMjE=,Airbyte,14,TARGET,20.424404992
MjAyMzExMDcxNTEyMjE=,Airbyte,14,TARGET,20.421214208000002
MjAyMzExMDcxNTEyMjE=,Airbyte,14,TARGET,20.409544703999998
MjAyMzExMDcxNTEyMjE=,Airbyte,14,TARGET,20.406607872000002
MjAyMzExMDcxNTEyMjE=,Airbyte,14,TARGET,20.4332032
MjAyMzExMDcxNTEyMjE=,Airbyte,14,TARGET,20.407328768
MjAyMzExMDcxNTEyMjE=,Airbyte,14,TARGET,20.356837375999998
MjAyMzExMDcxNTEyMjE=,Airbyte,14,TARGET,20.357152768
MjAyMzExMDcxNTMyNTA=,Airbyte,17,AIRBYTE,12.988489728000001
MjAyMzExMDcxNTMyNTA=,Airbyte,17,AIRBYTE,12.988588032
MjAyMzExMDcxNTMyNTA=,Airbyte,17,AIRBYTE,12.988588032
MjAyMzExMDcxNTMyNTA=,Airbyte,17,AIRBYTE,12.988588032
MjAyMzExMDcxNTMyNTA=,Airbyte,17,AIRBYTE,12.988588032
MjAyMzExMDcxNTMyNTA=,Airbyte,17,AIRBYTE,12.988588032
MjAyMzExMDcxNTMyNTA=,Airbyte,17,AIRBYTE,12.988588032
MjAyMzExMDcxNTMyNTA=,Airbyte,17,AIRBYTE,12.988588032
MjAyMzExMDcxNTMyNTA=,Airbyte,17,AIRBYTE,12.988588032
MjAyMzExMDcxNTMyNTA=,Airbyte,17,AIRBYTE,12.988588032
MjAyMzExMDcxNTMyNTA=,Airbyte,17,AIRBYTE,12.988588032
MjAyMzExMDcxNTMyNTA=,Airbyte,17,AIRBYTE,12.988588032
MjAyMzExMDcxNTMyNTA=,Airbyte,17,AIRBYTE,12.988588032
MjAyMzExMDcxNTMyNTA=,Airbyte,17,AIRBYTE,12.988588032
MjAyMzExMDcxNTMyNTA=,Airbyte,17,AIRBYTE,12.988588032
MjAyMzExMDcxNTMyNTA=,Airbyte,17,AIRBYTE,12.988588032
MjAyMzExMDcxNTMyNTA=,Airbyte,17,AIRBYTE,12.988588032
MjAyMzExMDcxNTMyNTA=,Airbyte,17,AIRBYTE,12.988588032
MjAyMzExMDcxNTMyNTA=,Airbyte,17,AIRBYTE,12.988588032
MjAyMzExMDcxNTMyNTA=,Airbyte,17,AIRBYTE,12.988588032
MjAyMzExMDcxNTMyNTA=,Airbyte,17,AIRBYTE,12.988588032
MjAyMzExMDcxNTMyNTA=,Airbyte,17,AIRBYTE,12.988588032
MjAyMzExMDcxNTMyNTA=,Airbyte,17,AIRBYTE,12.988588032
MjAyMzExMDcxNTMyNTA=,Airbyte,17,SOURCE,10.203037696
MjAyMzExMDcxNTMyNTA=,Airbyte,17,SOURCE,10.578223104000001
MjAyMzExMDcxNTMyNTA=,Airbyte,17,SOURCE,11.036553216
MjAyMzExMDcxNTMyNTA=,Airbyte,17,SOURCE,11.504377856000001
MjAyMzExMDcxNTMyNTA=,Airbyte,17,SOURCE,11.961810944000002
MjAyMzExMDcxNTMyNTA=,Airbyte,17,SOURCE,12.371529727999999
MjAyMzExMDcxNTMyNTA=,Airbyte,17,SOURCE,12.759883776
MjAyMzExMDcxNTMyNTA=,Airbyte,17,SOURCE,13.160038400000001
MjAyMzExMDcxNTMyNTA=,Airbyte,17,SOURCE,13.631496192
MjAyMzExMDcxNTMyNTA=,Airbyte,17,SOURCE,14.066446335999998
MjAyMzExMDcxNTMyNTA=,Airbyte,17,SOURCE,14.463479808
MjAyMzExMDcxNTMyNTA=,Airbyte,17,SOURCE,14.82911744
MjAyMzExMDcxNTMyNTA=,Airbyte,17,SOURCE,15.176474624
MjAyMzExMDcxNTMyNTA=,Airbyte,17,SOURCE,15.506788352
MjAyMzExMDcxNTMyNTA=,Airbyte,17,SOURCE,15.869878272
MjAyMzExMDcxNTMyNTA=,Airbyte,17,SOURCE,16.349667328
MjAyMzExMDcxNTMyNTA=,Airbyte,17,SOURCE,16.808464384
MjAyMzExMDcxNTMyNTA=,Airbyte,17,SOURCE,17.23826176
MjAyMzExMDcxNTMyNTA=,Airbyte,17,SOURCE,17.811021824
MjAyMzExMDcxNTMyNTA=,Airbyte,17,SOURCE,18.4071168
MjAyMzExMDcxNTMyNTA=,Airbyte,17,SOURCE,19.018625024000002
MjAyMzExMDcxNTMyNTA=,Airbyte,17,SOURCE,20.664123392
MjAyMzExMDcxNTMyNTA=,Airbyte,17,SOURCE,23.249444864
MjAyMzExMDcxNTMyNTA=,Airbyte,17,TARGET,20.370989056000003
MjAyMzExMDcxNTMyNTA=,Airbyte,17,TARGET,20.394754048
MjAyMzExMDcxNTMyNTA=,Airbyte,17,TARGET,20.397809664
MjAyMzExMDcxNTMyNTA=,Airbyte,17,TARGET,20.398379008
MjAyMzExMDcxNTMyNTA=,Airbyte,17,TARGET,20.412895232000004
MjAyMzExMDcxNTMyNTA=,Airbyte,17,TARGET,20.427145215999996
MjAyMzExMDcxNTMyNTA=,Airbyte,17,TARGET,20.413943808
MjAyMzExMDcxNTMyNTA=,Airbyte,17,TARGET,20.423028736
MjAyMzExMDcxNTMyNTA=,Airbyte,17,TARGET,20.462092288
MjAyMzExMDcxNTMyNTA=,Airbyte,17,TARGET,20.468871168
MjAyMzExMDcxNTMyNTA=,Airbyte,17,TARGET,20.491730944
MjAyMzExMDcxNTMyNTA=,Airbyte,17,TARGET,20.514594816000002
MjAyMzExMDcxNTMyNTA=,Airbyte,17,TARGET,20.548624384
MjAyMzExMDcxNTMyNTA=,Airbyte,17,TARGET,20.571443199999997
MjAyMzExMDcxNTMyNTA=,Airbyte,17,TARGET,20.585291776000002
MjAyMzExMDcxNTMyNTA=,Airbyte,17,TARGET,20.573536256
MjAyMzExMDcxNTMyNTA=,Airbyte,17,TARGET,20.574089215999997
MjAyMzExMDcxNTMyNTA=,Airbyte,17,TARGET,20.57119744
MjAyMzExMDcxNTMyNTA=,Airbyte,17,TARGET,20.571672576
MjAyMzExMDcxNTMyNTA=,Airbyte,17,TARGET,20.580859904
MjAyMzExMDcxNTMyNTA=,Airbyte,17,TARGET,20.580737024
MjAyMzExMDcxNTMyNTA=,Airbyte,17,TARGET,20.385902591999997
MjAyMzExMDcxNTMyNTA=,Airbyte,17,TARGET,20.38618112
MjAyMzExMDcxNTU3NTk=,Airbyte,20,AIRBYTE,13.441581055999999
MjAyMzExMDcxNTU3NTk=,Airbyte,20,AIRBYTE,13.441191936000001
MjAyMzExMDcxNTU3NTk=,Airbyte,20,AIRBYTE,13.44135168
MjAyMzExMDcxNTU3NTk=,Airbyte,20,AIRBYTE,13.44135168
MjAyMzExMDcxNTU3NTk=,Airbyte,20,AIRBYTE,13.44135168
MjAyMzExMDcxNTU3NTk=,Airbyte,20,AIRBYTE,13.44135168
MjAyMzExMDcxNTU3NTk=,Airbyte,20,AIRBYTE,13.44135168
MjAyMzExMDcxNTU3NTk=,Airbyte,20,AIRBYTE,13.44135168
MjAyMzExMDcxNTU3NTk=,Airbyte,20,AIRBYTE,13.44135168
MjAyMzExMDcxNTU3NTk=,Airbyte,20,AIRBYTE,13.44135168
MjAyMzExMDcxNTU3NTk=,Airbyte,20,AIRBYTE,13.44135168
MjAyMzExMDcxNTU3NTk=,Airbyte,20,AIRBYTE,13.44135168
MjAyMzExMDcxNTU3NTk=,Airbyte,20,AIRBYTE,13.44135168
MjAyMzExMDcxNTU3NTk=,Airbyte,20,AIRBYTE,13.44135168
MjAyMzExMDcxNTU3NTk=,Airbyte,20,AIRBYTE,13.44135168
MjAyMzExMDcxNTU3NTk=,Airbyte,20,AIRBYTE,13.44135168
MjAyMzExMDcxNTU3NTk=,Airbyte,20,AIRBYTE,13.44135168
MjAyMzExMDcxNTU3NTk=,Airbyte,20,AIRBYTE,13.44135168
MjAyMzExMDcxNTU3NTk=,Airbyte,20,AIRBYTE,13.44135168
MjAyMzExMDcxNTU3NTk=,Airbyte,20,AIRBYTE,13.44135168
MjAyMzExMDcxNTU3NTk=,Airbyte,20,AIRBYTE,13.44135168
MjAyMzExMDcxNTU3NTk=,Airbyte,20,AIRBYTE,13.44135168
MjAyMzExMDcxNTU3NTk=,Airbyte,20,AIRBYTE,13.44135168
MjAyMzExMDcxNTU3NTk=,Airbyte,20,AIRBYTE,13.44135168
MjAyMzExMDcxNTU3NTk=,Airbyte,20,AIRBYTE,13.44135168
MjAyMzExMDcxNTU3NTk=,Airbyte,20,AIRBYTE,13.44135168
MjAyMzExMDcxNTU3NTk=,Airbyte,20,AIRBYTE,13.44135168
MjAyMzExMDcxNTU3NTk=,Airbyte,20,AIRBYTE,13.44135168
MjAyMzExMDcxNTU3NTk=,Airbyte,20,SOURCE,10.203090944
MjAyMzExMDcxNTU3NTk=,Airbyte,20,SOURCE,10.552307712
MjAyMzExMDcxNTU3NTk=,Airbyte,20,SOURCE,11.008937984000001
MjAyMzExMDcxNTU3NTk=,Airbyte,20,SOURCE,11.463225344
MjAyMzExMDcxNTU3NTk=,Airbyte,20,SOURCE,11.927687168
MjAyMzExMDcxNTU3NTk=,Airbyte,20,SOURCE,12.360818688
MjAyMzExMDcxNTU3NTk=,Airbyte,20,SOURCE,12.733333504
MjAyMzExMDcxNTU3NTk=,Airbyte,20,SOURCE,13.106446336
MjAyMzExMDcxNTU3NTk=,Airbyte,20,SOURCE,13.465645056
MjAyMzExMDcxNTU3NTk=,Airbyte,20,SOURCE,13.932109824
MjAyMzExMDcxNTU3NTk=,Airbyte,20,SOURCE,14.378090495999999
MjAyMzExMDcxNTU3NTk=,Airbyte,20,SOURCE,14.801178624
MjAyMzExMDcxNTU3NTk=,Airbyte,20,SOURCE,15.194505216
MjAyMzExMDcxNTU3NTk=,Airbyte,20,SOURCE,15.5687936
MjAyMzExMDcxNTU3NTk=,Airbyte,20,SOURCE,15.906967552
MjAyMzExMDcxNTU3NTk=,Airbyte,20,SOURCE,16.215896064
MjAyMzExMDcxNTU3NTk=,Airbyte,20,SOURCE,16.51245056
MjAyMzExMDcxNTU3NTk=,Airbyte,20,SOURCE,16.76648448
MjAyMzExMDcxNTU3NTk=,Airbyte,20,SOURCE,17.234710528
MjAyMzExMDcxNTU3NTk=,Airbyte,20,SOURCE,17.714499584
MjAyMzExMDcxNTU3NTk=,Airbyte,20,SOURCE,18.153127936
MjAyMzExMDcxNTU3NTk=,Airbyte,20,SOURCE,18.590150656
MjAyMzExMDcxNTU3NTk=,Airbyte,20,SOURCE,19.141828608
MjAyMzExMDcxNTU3NTk=,Airbyte,20,SOURCE,19.712335872
MjAyMzExMDcxNTU3NTk=,Airbyte,20,SOURCE,20.310355968
MjAyMzExMDcxNTU3NTk=,Airbyte,20,SOURCE,21.083435008000002
MjAyMzExMDcxNTU3NTk=,Airbyte,20,SOURCE,23.550226432
MjAyMzExMDcxNTU3NTk=,Airbyte,20,SOURCE,25.866579968
MjAyMzExMDcxNTU3NTk=,Airbyte,20,TARGET,20.391251967999995
MjAyMzExMDcxNTU3NTk=,Airbyte,20,TARGET,20.418404352000003
MjAyMzExMDcxNTU3NTk=,Airbyte,20,TARGET,20.448915455999998
MjAyMzExMDcxNTU3NTk=,Airbyte,20,TARGET,20.4296192
MjAyMzExMDcxNTU3NTk=,Airbyte,20,TARGET,20.473053184
MjAyMzExMDcxNTU3NTk=,Airbyte,20,TARGET,20.531531776
MjAyMzExMDcxNTU3NTk=,Airbyte,20,TARGET,20.545859584
MjAyMzExMDcxNTU3NTk=,Airbyte,20,TARGET,20.546424831999996
MjAyMzExMDcxNTU3NTk=,Airbyte,20,TARGET,20.544323583999997
MjAyMzExMDcxNTU3NTk=,Airbyte,20,TARGET,20.55604224
MjAyMzExMDcxNTU3NTk=,Airbyte,20,TARGET,20.556541952
